200000		0.000055454		0.000000059		50
400000		0.000154319		0.000000604		50
600000		0.000100698		0.000000046		50
800000		0.000389970		0.000002045		50
1000000		0.000148000		0.000000061		50
1200000		0.000166508		0.000000054		50
1400000		0.000184582		0.000000061		50
1600000		0.000217565		0.000000057		50
1800000		0.000230762		0.000000054		50
2000000		0.000243245		0.000000057		50
